flow_key,total_packets,total_bytes,flow_duration,mean_packet_size,std_packet_size,min_packet_size,max_packet_size,mean_interarrival_time,std_interarrival_time,direction_ratio,burst_count,burst_avg_size,bytes_per_second,packets_per_second,burst_mean_size_variance,small_to_large_ratio,inter_burst_gap,source_pcap,label
"(6, '10.211.218.53', 56271, '10.211.218.77', 53)",13,658,0.1282410621643066,50.61538461538461,19.870885008119725,40,104,0.0106867551803588,0.0208567022434592,0.5182370820668692,1,13.0,5130.961868960107,101.37158707671944,0.0,13.0,0.0,chatgpt_018.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 55668)",2,171,0.0759501457214355,85.5,22.5,63,108,0.0759501457214355,0.0,0.3684210526315789,1,2.0,2251.476917861112,26.333063366796623,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 54396, '20.42.179.192', 443)",22,6696,1.5030179023742676,304.3636363636364,449.2758360511993,40,1400,0.0715722810654413,0.1249416347983587,0.2931600955794504,6,3.6666666666666665,4455.03675599775,14.637217537627016,73865.18731481482,4.0,0.2918235778808594,chatgpt_018.pcap,chatgpt
"(17, '10.211.218.53', 51880, '10.211.218.77', 53)",2,177,0.0405540466308593,88.5,26.5,62,115,0.0405540466308593,0.0,0.3502824858757062,1,2.0,4364.545950522058,49.31690339572947,0.0,2.0,0.0,chatgpt_017.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 64636)",2,154,0.0756840705871582,77.0,14.0,63,91,0.0756840705871582,0.0,0.4090909090909091,1,2.0,2034.774276875776,26.42563995942566,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(17, '10.211.218.53', 61790, '10.211.218.77', 53)",8,1387,39.64097809791565,173.375,107.08400615871636,60,338,5.662996871130807,12.066162269258772,0.2076423936553713,4,2.0,34.98904584478276,0.2018113675257837,442.046875,4.0,13.174930334091188,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 64014, '20.150.95.164', 443)",26,13515,91.89080595970154,519.8076923076923,602.9084647472661,40,1400,3.6756322383880615,12.182618969684883,0.2194598594154643,9,2.888888888888889,147.07673807896478,0.2829445201667099,72014.52023319615,1.875,11.47902974486351,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 63742, '204.79.197.254', 443)",5,226,77.79876112937927,45.2,5.564171097297422,40,52,19.449690282344815,19.75344470934211,0.3628318584070796,5,1.0,2.904930576261519,0.064268375581007,30.96,5.0,19.449690282344815,chatgpt_008.pcap,chatgpt
"(17, '10.211.218.53', 65320, '10.211.218.77', 53)",2,177,0.0418238639831543,88.5,26.5,62,115,0.0418238639831543,0.0,0.3502824858757062,1,2.0,4232.033655983856,47.81958933315092,0.0,2.0,0.0,chatgpt_015.pcap,chatgpt
"(6, '10.221.8.53', 54285, '20.44.239.154', 443)",29,12815,0.986379861831665,441.8965517241379,636.4702417307498,40,2590,0.0352278522082737,0.0550272781874689,0.5312524385485758,5,5.8,12991.95218382003,29.40043802815301,127138.37842975208,2.7142857142857144,0.1460500359535217,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 55306, '10.211.218.77', 53)",13,644,0.1370670795440673,49.53846153846154,18.311893506324854,40,105,0.0114222566286722,0.0235929207241788,0.5062111801242236,1,13.0,4698.429426979602,94.84407228374972,0.0,13.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.221.8.53', 54268, '20.44.239.154', 443)",22,6432,0.5801260471343994,292.3636363636364,575.753304609357,40,2590,0.0276250498635428,0.0390279905808658,0.2653917910447761,2,11.0,11087.245662854852,37.92279300105827,12525.559723183393,8.5,0.1120870113372802,chatgpt_001.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 55310)",2,218,0.1233618259429931,109.0,32.0,77,141,0.1233618259429931,0.0,0.3532110091743119,2,1.0,1767.1593163734474,16.212470792416948,1024.0,2.0,0.1233618259429931,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 53800, '170.114.52.4', 443)",38,1520,291.7278230190277,40.0,0.0,40,40,7.884535757271019,8.466152676948226,0.5,19,2.0,5.210336073775381,0.1302584018443845,0.0,38.0,16.207004110018413,chatgpt_004.pcap,chatgpt
"(6, '10.211.218.53', 52824, '10.211.218.77', 53)",13,637,0.1523330211639404,49.0,16.705595561874564,40,98,0.0126944184303283,0.0257114826045207,0.5117739403453689,1,13.0,4181.627825226824,85.339343371976,0.0,13.0,0.0,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 55900, '10.211.218.77', 53)",2,148,0.0301051139831542,74.0,14.0,60,88,0.0301051139831542,0.0,0.4054054054054054,1,2.0,4916.108275916687,66.43389562049576,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.221.8.53', 54269, '20.44.239.154', 443)",23,6600,0.5163168907165527,286.95652173913044,569.9142176687164,40,2590,0.0234689495780251,0.0402445758179556,0.2839393939393939,3,7.666666666666667,12782.84735337714,44.54628623146579,13764.00560856332,9.0,0.1090328693389892,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 56988, '10.211.218.77', 53)",11,587,0.0695760250091552,53.36363636363637,26.02541669310189,40,131,0.0069576025009155,0.0155624703948258,0.4821124361158432,1,11.0,8436.814260699122,158.10043759402103,0.0,11.0,0.0,chatgpt_011.pcap,chatgpt
"(6, '10.211.218.53', 51597, '170.114.52.83', 443)",28,1120,199.6803641319275,40.0,0.0,40,40,7.39556904192324,7.674764561688302,0.5,14,2.0,5.608964130594351,0.1402241032648587,0.0,28.0,15.359943206493671,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 62363, '10.211.218.77', 53)",13,638,0.3582289218902588,49.07692307692308,17.33587449131708,40,102,0.0298524101575215,0.0818909372297621,0.5062695924764891,2,6.5,1780.9840607885014,36.28964387186602,1.746173469387759,13.0,0.297868013381958,chatgpt_006.pcap,chatgpt
"(6, '10.211.218.53', 61612, '10.211.218.77', 53)",13,953,11.455005884170532,73.3076923076923,62.77724307836965,40,217,0.9545838236808776,2.987140738783219,0.3210912906610703,4,3.25,83.19506856971009,1.1348750172153528,1376.5200095663265,11.0,3.788191715876261,chatgpt_006.pcap,chatgpt
"(6, '10.211.218.53', 53830, '170.114.52.83', 443)",31,1264,213.9489839076996,40.774193548387096,4.240432703265802,40,64,7.131632796923319,7.622982222822437,0.4746835443037974,15,2.066666666666667,5.907950469843345,0.144894354877487,3.9822222222222217,31.0,15.276345355170111,chatgpt_005.pcap,chatgpt
"(17, '10.211.218.53', 61035, '10.211.218.77', 53)",2,177,0.0400710105895996,88.5,26.5,62,115,0.0400710105895996,0.0,0.3502824858757062,1,2.0,4417.158374486821,49.91139406199797,0.0,2.0,0.0,chatgpt_013.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 57340)",2,162,0.2228109836578369,81.0,8.0,73,89,0.2228109836578369,0.0,0.4506172839506173,2,1.0,727.0736717754353,8.976218170067103,64.0,2.0,0.2228109836578369,chatgpt_001.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 62635)",2,171,0.0468959808349609,85.5,22.5,63,108,0.0468959808349609,0.0,0.3684210526315789,1,2.0,3646.36791800545,42.64757798836784,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 53800, '170.114.52.4', 443)",34,1360,245.7657060623169,40.0,0.0,40,40,7.447445638252027,7.676689189774733,0.5,17,2.0,5.533725684474283,0.138343142111857,0.0,34.0,15.36028218269348,chatgpt_003.pcap,chatgpt
"(6, '10.211.218.53', 53800, '170.114.52.4', 443)",28,1120,199.684515953064,40.0,0.0,40,40,7.395722813076443,7.675730560301083,0.5,14,2.0,5.608847509554807,0.1402211877388701,0.0,28.0,15.360267309042124,chatgpt_008.pcap,chatgpt
"(6, '10.211.218.53', 59563, '10.211.218.77', 53)",13,652,0.1854579448699951,50.15384615384615,19.386141576061508,40,107,0.0154548287391662,0.035686847874558,0.50920245398773,2,6.5,3515.621832524069,70.09675432946763,1.1995464852607702,13.0,0.1276609897613525,chatgpt_004.pcap,chatgpt
"(6, '10.211.218.53', 50653, '140.82.113.22', 443)",9,449,75.30187606811523,49.888888888888886,12.939555586086875,40,79,9.412734508514404,16.384627943237064,0.3608017817371937,6,1.5,5.9626668476871885,0.1195189345861574,42.86805555555555,9.0,15.06028480529785,chatgpt_019.pcap,chatgpt
"(17, '10.211.218.53', 62971, '10.211.218.77', 53)",2,252,0.0254080295562744,126.0,62.0,64,188,0.0254080295562744,0.0,0.2539682539682539,1,2.0,9918.1244827295,78.71527367245635,0.0,2.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 53881, '10.211.218.77', 53)",4,702,0.0666499137878418,175.5,88.5,87,264,0.0222166379292805,0.0156007749650727,0.2478632478632478,1,4.0,10532.646782328742,60.01508138079056,0.0,2.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.77', 5353, '224.0.0.251', 5353)",12,1260,220.2523260116577,105.0,0.0,105,105,20.02293872833252,0.0045523241912419,1.0,12,1.0,5.720711434998918,0.0544829660476087,0.0,12.0,20.02293872833252,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 62814, '10.211.218.77', 53)",2,177,0.0424859523773193,88.5,26.5,62,115,0.0424859523773193,0.0,0.3502824858757062,1,2.0,4166.082907311489,47.07438313346315,0.0,2.0,0.0,chatgpt_017.pcap,chatgpt
"(17, '10.211.218.53', 62428, '10.211.218.77', 53)",8,1158,3.136050224304199,144.75,77.98517487317702,57,259,0.4480071749005999,0.5366365514829273,0.2461139896373056,4,2.0,369.2542903253175,2.550979553197358,481.8125,6.0,1.002151648203532,chatgpt_018.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 53068)",2,211,0.0652329921722412,105.5,28.5,77,134,0.0652329921722412,0.0,0.3649289099526066,1,2.0,3234.559583636384,30.65933254631643,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 50143, '10.211.218.77', 53)",2,189,0.0393388271331787,94.5,32.5,62,127,0.0393388271331787,0.0,0.328042328042328,1,2.0,4804.413699476967,50.84035660822187,0.0,2.0,0.0,chatgpt_013.pcap,chatgpt
"(17, '10.211.218.53', 55159, '10.211.218.77', 53)",2,273,0.006894826889038,136.5,72.5,64,209,0.006894826889038,0.0,0.2344322344322344,1,2.0,39594.90272831011,290.0725474601473,0.0,1.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 63569, '10.211.218.77', 53)",2,331,0.1410818099975586,165.5,87.5,78,253,0.1410818099975586,0.0,0.2356495468277945,2,1.0,2346.1564606076995,14.176171967418124,7656.25,1.0,0.1410818099975586,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 53831, '4.247.188.233', 443)",23,6514,0.5514440536499023,283.2173913043478,429.2244731992745,40,1400,0.0250656388022682,0.0354931787362807,0.2732575990175007,2,11.5,11812.62171000863,41.70867352321131,12364.854743767311,5.666666666666667,0.1086211204528808,chatgpt_003.pcap,chatgpt
"(6, '10.211.218.53', 57868, '10.211.218.77', 53)",12,736,34.94088196754456,61.333333333333336,49.04476413327817,40,217,3.1764438152313232,9.35168925807634,0.4157608695652174,3,4.0,21.06415060397292,0.343437238108254,662.9921894683798,11.0,17.442800521850586,chatgpt_009.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 49666)",2,189,0.6059410572052002,94.5,32.5,62,127,0.6059410572052002,0.0,0.328042328042328,2,1.0,311.9115262988289,3.30065107194528,1056.25,2.0,0.6059410572052002,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 60304, '104.215.18.215', 443)",15,1135,220.95003509521484,75.66666666666667,25.61683474245447,40,99,15.782145363943917,24.778142059083823,0.6123348017621145,10,1.5,5.136907986961352,0.0678886518100619,306.25,15.0,24.523794465594825,chatgpt_003.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 51375)",2,189,0.0606889724731445,94.5,32.5,62,127,0.0606889724731445,0.0,0.328042328042328,1,2.0,3114.239577604224,32.95491616512406,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 60188, '10.211.218.77', 53)",2,145,0.0292780399322509,72.5,12.5,60,85,0.0292780399322509,0.0,0.4137931034482758,1,2.0,4952.517324777486,68.31058379003429,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 49368, '10.211.218.77', 53)",13,836,0.1503679752349853,64.3076923076923,67.75792274468394,40,297,0.0125306646029154,0.0251707758895246,0.3899521531100478,1,13.0,5559.694467479218,86.4545790397486,0.0,12.0,0.0,chatgpt_015.pcap,chatgpt
"(17, '10.211.218.53', 64714, '10.211.218.77', 53)",2,136,0.0299601554870605,68.0,8.0,60,76,0.0299601554870605,0.0,0.4411764705882353,1,2.0,4539.362289315784,66.75532778405564,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(17, '10.211.218.53', 56034, '10.211.218.77', 53)",2,273,0.0461180210113525,136.5,42.5,94,179,0.0461180210113525,0.0,0.3443223443223443,1,2.0,5919.594857133995,43.366995290358936,0.0,2.0,0.0,chatgpt_018.pcap,chatgpt
"(6, '10.211.218.53', 55268, '10.211.218.77', 53)",11,557,0.0862379074096679,50.63636363636363,17.675214939018304,40,98,0.0086237907409667,0.0158412268110599,0.5134649910233393,1,11.0,6458.876574474438,127.55411547436051,0.0,11.0,0.0,chatgpt_015.pcap,chatgpt
"(6, '10.221.8.53', 54272, '20.44.239.154', 443)",23,8032,0.3944668769836426,349.2173913043478,618.1989940296585,40,2590,0.0179303125901655,0.0305116610220804,0.1527639442231075,1,23.0,20361.65890890013,58.306543190326586,0.0,4.25,0.0,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 54888, '20.189.173.8', 443)",31,11837,1.895612955093384,381.8387096774193,536.4631542994503,40,1400,0.0631870985031128,0.1203748652831877,0.5493790656416322,7,4.428571428571429,6244.418180512421,16.35354934492566,76615.5833106576,3.0,0.3031958738962809,chatgpt_015.pcap,chatgpt
"(6, '10.211.218.53', 54861, '51.116.246.105', 443)",15,11347,0.6664049625396729,756.4666666666667,1349.073403817927,40,5480,0.0476003544671194,0.0875968240560843,0.1727328809376928,4,3.75,17027.184126535496,22.50883598290583,302149.4200680273,2.0,0.2127923965454101,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 54826, '10.211.218.77', 53)",2,177,0.0302610397338867,88.5,28.5,60,117,0.0302610397338867,0.0,0.3389830508474576,1,2.0,5849.105039236079,66.09158236424948,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 50709, '10.211.218.77', 53)",13,776,0.3945231437683105,59.69230769230769,47.46234882739178,40,217,0.0328769286473592,0.0578984749834701,0.4458762886597938,2,6.5,1966.931502643904,32.951172080374675,85.78287981859413,12.0,0.2019069194793701,chatgpt_006.pcap,chatgpt
"(6, '10.211.218.53', 53800, '170.114.52.4', 443)",36,1440,260.920804977417,40.0,0.0,40,40,7.454880142211914,7.671553567056211,0.5,18,2.0,5.518915979600147,0.1379728994900036,0.0,36.0,15.348174361621632,chatgpt_006.pcap,chatgpt
"(17, '10.211.218.53', 55215, '10.211.218.77', 53)",2,228,0.0237147808074951,114.0,58.0,56,172,0.0237147808074951,0.0,0.2456140350877192,1,2.0,9614.257110398425,84.33558868770547,0.0,2.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 54593, '10.211.218.77', 53)",2,309,0.0361509323120117,154.5,83.5,71,238,0.0361509323120117,0.0,0.2297734627831715,1,2.0,8547.497401535336,55.323607776927744,0.0,1.0,0.0,chatgpt_018.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 64069)",2,190,0.0023541450500488,95.0,29.0,66,124,0.0023541450500488,0.0,0.3473684210526316,1,2.0,80708.70569171562,849.5653230706907,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(6, '10.221.8.53', 62531, '40.74.79.222', 443)",29,17391,61.09652900695801,599.6896551724138,1002.9867157455028,40,5140,2.182018893105643,11.134931341533724,0.2618595825426945,7,4.142857142857143,284.647921619564,0.4746587158281499,296293.4572760771,2.25,10.17119586467743,chatgpt_002.pcap,chatgpt
"(17, '10.211.218.53', 52330, '10.211.218.77', 53)",2,255,0.0270330905914306,127.5,55.5,72,183,0.0270330905914306,0.0,0.2823529411764706,1,2.0,9432.883714777086,73.98340168452617,0.0,2.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 51880, '10.211.218.77', 53)",2,229,0.0239129066467285,114.5,58.5,56,173,0.0239129066467285,0.0,0.2445414847161572,1,2.0,9576.418433069452,83.63684221021356,0.0,2.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.211.218.53', 56862, '10.211.218.77', 53)",2,221,0.0309009552001953,110.5,40.5,70,151,0.0309009552001953,0.0,0.3167420814479638,1,2.0,7151.882476390347,64.72291833837417,0.0,2.0,0.0,chatgpt_016.pcap,chatgpt
"(6, '10.211.218.53', 54022, '10.211.218.77', 53)",13,670,0.1397671699523925,51.53846153846154,22.441772124649034,40,116,0.0116472641626993,0.0223914059319002,0.508955223880597,1,13.0,4793.686530450714,93.01182820277504,0.0,13.0,0.0,chatgpt_011.pcap,chatgpt
"(17, '10.211.218.53', 59062, '10.211.218.77', 53)",2,483,0.1147420406341552,241.5,164.5,77,406,0.1147420406341552,0.0,0.1594202898550724,2,1.0,4209.442304935139,17.430402918986086,27060.25,1.0,0.1147420406341552,chatgpt_007.pcap,chatgpt
"(6, '10.221.8.53', 55035, '52.182.141.63', 443)",3,120,0.4959089756011963,40.0,0.0,40,40,0.2479544878005981,0.2479196786880493,0.6666666666666666,2,1.5,241.97989127848027,6.049497281962006,0.0,3.0,0.4958741664886474,chatgpt_002.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 64437)",4,628,26.208744049072266,157.0,91.73603435945986,60,256,8.736248016357422,12.22127787612302,0.2085987261146497,3,1.3333333333333333,23.961468692439304,0.1526208196970656,4817.555555555556,2.0,13.079591035842896,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 52118, '10.211.218.77', 53)",13,994,33.60684514045715,76.46153846153847,73.64114170407252,40,248,2.800570428371429,9.130863758776885,0.2867203219315895,4,3.25,29.577307713522515,0.3868259560118638,1944.0825095663265,11.0,11.197464068730673,chatgpt_004.pcap,chatgpt
"(6, '10.211.218.53', 65355, '204.79.197.222', 443)",5,226,79.99808096885681,45.2,5.564171097297422,40,52,19.999520242214203,20.263144034727997,0.3628318584070796,3,1.6666666666666667,2.825067767412841,0.0625014992790451,9.38888888888889,5.0,39.944491147995,chatgpt_007.pcap,chatgpt
"(17, '10.211.218.53', 61627, '10.211.218.77', 53)",2,249,0.0068409442901611,124.5,60.5,64,185,0.0068409442901611,0.0,0.2570281124497992,1,2.0,36398.48381138257,292.3572996898198,0.0,2.0,0.0,chatgpt_016.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 60993)",2,218,0.0503311157226562,109.0,37.0,72,146,0.0503311157226562,0.0,0.3302752293577982,1,2.0,4331.316659087464,39.73685008337123,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(17, '10.211.218.53', 64601, '10.211.218.77', 53)",6,1186,9.17908787727356,197.66666666666663,138.2035535802977,72,383,1.835817575454712,2.2488562207527423,0.1871838111298482,3,2.0,129.2067377344114,0.6536597187238351,1780.0555555555557,4.0,4.5181039571762085,chatgpt_007.pcap,chatgpt
"(6, '10.221.8.53', 54289, '204.79.197.203', 80)",15,2500,61.02023315429688,166.66666666666666,325.510402632884,40,1315,4.358588082449777,15.577126544776055,0.3048,5,3.0,40.97001716919787,0.2458201030151872,12980.7856,12.0,15.23249852657318,chatgpt_001.pcap,chatgpt
"(6, '10.211.218.53', 62419, '10.211.218.77', 53)",11,595,0.089285135269165,54.09090909090909,26.37648589680708,40,130,0.0089285135269165,0.015519963617417,0.4907563025210084,1,11.0,6664.04321622264,123.20079895537653,0.0,11.0,0.0,chatgpt_014.pcap,chatgpt
"(17, '10.211.218.41', 5353, '224.0.0.251', 5353)",14,1166,16.651039838790894,83.28571428571429,14.319958955590476,73,105,1.2808492183685305,0.8167572701180988,1.0,12,1.1666666666666667,70.02565673307934,0.8407883312719647,172.83950617283952,14.0,1.5136358087713069,chatgpt_017.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 61628)",2,266,0.0720651149749755,133.0,56.0,77,189,0.0720651149749755,0.0,0.2894736842105263,1,2.0,3691.106301465942,27.75267895839054,0.0,2.0,0.0,chatgpt_002.pcap,chatgpt
"(6, '10.211.218.53', 56151, '23.61.112.44', 443)",4,191,0.0449368953704834,47.75,13.4233937586588,40,71,0.0149789651234944,0.0210174475739241,0.418848167539267,1,4.0,4250.404893913911,89.01371505578871,0.0,4.0,0.0,chatgpt_009.pcap,chatgpt
"(6, '10.211.218.53', 55493, '13.107.6.254', 443)",5,226,75.91965794563293,45.2,5.564171097297422,40,52,18.979914486408237,19.546358718505807,0.3628318584070796,4,1.25,2.9768311148324926,0.0658590954608958,23.046875,5.0,25.289801279703777,chatgpt_005.pcap,chatgpt
"(17, '10.211.218.53', 62835, '10.211.218.77', 53)",2,386,0.1603658199310302,193.0,94.0,99,287,0.1603658199310302,0.0,0.2564766839378238,2,1.0,2406.9967039485714,12.4714855126869,8836.0,1.0,0.1603658199310302,chatgpt_004.pcap,chatgpt
"(17, '10.211.218.53', 58321, '10.211.218.77', 53)",4,792,2.790760040283203,198.0,130.7497609940454,66,387,0.9302533467610676,1.2673234974526295,0.1931818181818181,2,2.0,283.79365784513266,1.433301302248145,812.25,2.0,2.7224600315093994,chatgpt_016.pcap,chatgpt
"(6, '10.221.8.53', 54280, '20.44.239.154', 443)",23,6596,0.6424391269683838,286.7826086956522,569.9570507481616,40,2590,0.0292017784985629,0.0415085722258546,0.2812310491206792,3,7.666666666666667,10267.120608182708,35.80105730567045,23108.646102710205,9.0,0.124703049659729,chatgpt_001.pcap,chatgpt
"(17, '10.221.8.170', 53, '10.221.8.53', 55438)",2,203,0.0971381664276123,101.5,28.5,73,130,0.0971381664276123,0.0,0.3596059113300492,1,2.0,2089.806792382439,20.589229481600384,0.0,2.0,0.0,chatgpt_001.pcap,chatgpt
"(17, '10.211.218.53', 54374, '10.211.218.77', 53)",2,171,0.0261659622192382,85.5,22.5,63,108,0.0261659622192382,0.0,0.3684210526315789,1,2.0,6535.207785107701,76.43517877318949,0.0,2.0,0.0,chatgpt_019.pcap,chatgpt
"(6, '10.211.218.53', 51256, '13.107.4.254', 443)",5,226,79.53025984764099,45.2,5.564171097297422,40,52,19.882564961910248,19.756607243207068,0.3628318584070796,5,1.0,2.841685673263943,0.0628691520633615,30.96,5.0,19.882564961910248,chatgpt_006.pcap,chatgpt
"(17, '10.211.218.53', 55044, '10.211.218.77', 53)",2,292,0.0451190471649169,146.0,71.0,75,217,0.0451190471649169,0.0,0.2568493150684932,1,2.0,6471.767875165792,44.32717722716296,0.0,1.0,0.0,chatgpt_012.pcap,chatgpt
"(17, '10.211.218.53', 57640, '10.211.218.77', 53)",4,659,1.9000120162963867,164.75,88.34980192394322,76,267,0.6333373387654623,0.8459413591628911,0.2336874051593323,2,2.0,346.83991172043267,2.1052498435231115,60.0625,2.0,1.8296771049499512,chatgpt_012.pcap,chatgpt
